"year","raceethn","agegroup2","svobesity","se.svobesity","DEff.svobesity","lowersvob","uppersvob","obesity","se.obesity","DEff.obesity","lowerob","upperob","trend","neff.obesity","neff.svobesity"
2000,"Non-Hispanic Black","18-24",0.0726071033723427,0.018883798162054,0.948698528678096,0.039971195003266,0.119414797797521,0.264167025293178,0.0506563608883156,2.36484415850911,0.169445183799002,0.378052928369247,"linear",75.7512628211497,188.82703616279
2000,"Non-Hispanic Black","25-44",0.195089876052497,0.0221933099154311,1.04490376149178,0.15303478866972,0.242913752393328,0.517390229121147,0.0265756374120153,0.942252516412503,0.463497471942002,0.570984626356529,"linear",353.546834887247,318.814427815421
2000,"Non-Hispanic Black","45-64",0.240322202834219,0.0275093077620415,1.06999192854291,0.187824606042182,0.299321560671585,0.588081534493688,0.0389131680175146,1.61357397956842,0.507645279633114,0.665192111376317,"linear",159.976291690083,241.248157797309
2000,"Non-Hispanic Black","65+",0.260091840231407,0.0335772619103985,1.14341540678514,0.196057240156283,0.332656195782688,0.614010706384232,0.0353196540245782,1.02730572044204,0.540811260325442,0.68359300415248,"linear",189.98456594035,170.692322517301
2000,"Non-Hispanic Other Race - Including Multiracial","18-24",0.0746819887185325,0.0443128628599431,1.39272354507669,0.0134425745667769,0.215288141924555,0.29895268286252,0.0643651245075239,0.968865810596823,0.17840713104675,0.444037674131539,"linear",50.5881222601175,35.1922693153155
2000,"Non-Hispanic Other Race - Including Multiracial","25-44",0.161508494610221,0.0648003764610195,1.51962663018059,0.0561985190725631,0.333285647485781,0.436256130223175,0.0796441861715742,1.26403953320962,0.277972666626931,0.604647157439284,"linear",38.7717333515707,32.2506876058255
2000,"Non-Hispanic Other Race - Including Multiracial","45-64",0.166494923805146,0.0345094115672234,0.39482366988109,0.0776553641030802,0.295638164658754,0.502169534797016,0.0630826481083167,0.732361185722381,0.36016334788939,0.643919959839574,"linear",62.8220349166088,116.529031795072
2000,"Non-Hispanic Other Race - Including Multiracial","65+",0.179667507177605,0.0945085466411821,1.51560256709639,0.0382017272749873,0.442675940455474,0.373402579628119,0.116906696417095,1.46088314751529,0.157103272172509,0.63490308701441,"linear",17.1193448341637,16.5012668279165
2002,"Mexican American","18-24",0.0565001131920153,0.0158372912711055,1.57789462236142,0.0295395842371287,0.0965968534218861,0.179982627829268,0.0244808978627777,1.36178454357269,0.134085894184057,0.233765935522986,"linear",246.262881916642,212.534463009873
2002,"Mexican American","25-44",0.126444722142941,0.020426871674871,1.71617647392425,0.0889087369575567,0.172597327239358,0.375440933694262,0.0188408573200072,0.687757768243074,0.331642747006782,0.420806992325042,"linear",660.562350483195,264.720379784075
2002,"Mexican American","45-64",0.171723848177822,0.0199301772989635,0.763262779952734,0.129940106146351,0.220435528821178,0.428722934133731,0.0287123206787937,0.919963539396009,0.370724209611822,0.48820873712641,"linear",297.089234067085,358.082786777222
2002,"Mexican American","65+",0.145393689154402,0.0275660709710252,1.06057963619744,0.095215909951203,0.208911920991565,0.418162841459433,0.022221447324146,0.351967844191204,0.347726487677865,0.491152913820376,"linear",492.722288211731,163.516623974247
2002,"Other Hispanic","18-24",0.0664205689264049,0.0343452051542685,0.875304034161399,0.0154760920719289,0.174241742663163,0.362700725965442,0.0508033497737906,0.51377552931696,0.231485226955665,0.510807471589447,"linear",89.5585700632613,52.5680220167222
2002,"Other Hispanic","25-44",0.124515861105113,0.0324004663848426,0.789803741748368,0.0640177162677443,0.21148843974876,0.47482365561118,0.0518483988363515,0.884143620449622,0.367896958243919,0.58347284762219,"linear",92.7612953667314,103.841376265939
2002,"Other Hispanic","45-64",0.134187580275718,0.0513810740207467,1.4772853712611,0.050373210720963,0.270853712243265,0.44526013068121,0.0533695086585537,0.749682535513888,0.326347395667539,0.568951980330995,"linear",86.719503008391,44.0078120034021
2002,"Other Hispanic","65+",0.177144947197111,0.0431956207536659,0.486562237138587,0.0829375726964543,0.312706164344604,0.509869758102558,0.0527857488258386,0.423812430390166,0.363063074011303,0.65544096526931,"linear",89.6886278363855,78.1218772036987
2002,"Non-Hispanic White","18-24",0.0507456663725298,0.0132486881293336,1.34856554756072,0.0279663192683937,0.0837844324143264,0.203382054268592,0.0144457657515794,0.476679281091196,0.164192214670821,0.24722614039781,"linear",776.392942533308,274.432659473226
2002,"Non-Hispanic White","25-44",0.0837157417246878,0.00913975249032606,0.898583584244383,0.0661246303153207,0.104201344360413,0.335021556595314,0.0163290093170941,0.987566432916024,0.303048734120355,0.368163403816502,"linear",835.527301704657,918.26595924549
2002,"Non-Hispanic White","45-64",0.114551118525733,0.00704368368606111,0.376213779218203,0.0933226332077126,0.138662756269841,0.404529804999516,0.011298627469829,0.407604210869147,0.370321859831637,0.439443055683871,"linear",1886.94470822257,2044.38713102712
2002,"Non-Hispanic White","65+",0.107144665978312,0.0125457920483224,1.34958820241776,0.0836908540145631,0.134493404000167,0.386508055508225,0.0162860867849572,0.917535405649725,0.354447637622264,0.419319040588421,"linear",893.992602008195,607.792705405949
2002,"Non-Hispanic Black","18-24",0.115555441425668,0.0352479490508929,3.38213700450629,0.0555822514571035,0.204998364516384,0.345526770280702,0.0391216255965352,1.88297565220562,0.269288050779913,0.428099151889701,"linear",147.754189135622,82.2608724256499
2002,"Non-Hispanic Black","25-44",0.188759820552481,0.0171555549978655,0.678743422887398,0.149962088699542,0.232677686438144,0.535251917638475,0.0293443174318077,1.22243924284729,0.475899058421229,0.59387438257341,"linear",288.886877266146,520.294773555885
2002,"Non-Hispanic Black","45-64",0.254235362094344,0.0198785440209761,0.646416773055036,0.207718028343815,0.305309008060606,0.611236046077062,0.0251337410230725,0.824518757879989,0.555793080012393,0.664625512022501,"linear",376.166985293976,479.809232059705
2002,"Non-Hispanic Black","65+",0.230401427304736,0.0338518472195533,1.22254464332033,0.166593901419752,0.304825418231638,0.536331925817485,0.039829800894501,1.20677090007359,0.455033913946888,0.616230440399225,"linear",156.756144211228,154.733615885047
2002,"Non-Hispanic Other Race - Including Multiracial","18-24",0.122091596155084,0.0422363818632875,0.74917196518104,0.0466454950777778,0.245671325975238,0.294408194909061,0.0495667991748243,0.532379601242156,0.174029676600944,0.440188786944314,"linear",84.551569377813,60.0843769946475
2002,"Non-Hispanic Other Race - Including Multiracial","25-44",0.103434673266876,0.0332192667954256,0.904547059595968,0.0470617390536763,0.190439939964704,0.388687625839879,0.0521583862943755,0.870329207755871,0.282940498972017,0.502723069290869,"linear",87.3404868954201,84.0365086131134
2002,"Non-Hispanic Other Race - Including Multiracial","45-64",0.148272080908719,0.0565573593908126,1.36804808682452,0.0555532414488381,0.297491213297525,0.414745534073842,0.0678508116055918,1.02439398399012,0.280704110325278,0.558708927044435,"linear",52.7249723769646,39.4804429969834
2002,"Non-Hispanic Other Race - Including Multiracial","65+",0.026308037670852,0.0273152658078696,0.437045623682416,0.000179824339516063,0.173004966836957,0.445941568593249,0.135634248061488,1.11720059060475,0.184593233447073,0.73157102261211,"linear",13.4305808994742,34.3320058593261
2004,"Mexican American","18-24",0.0992003024848585,0.0299810226789254,2.67808724561985,0.0483131424622799,0.17552635295408,0.309459328927869,0.0276329066076051,0.951334748119882,0.255323499598507,0.367757467540541,"linear",279.859274202774,99.4141817329357
2004,"Mexican American","25-44",0.142862768103459,0.0281928407727849,2.22090768466228,0.0917579676116181,0.208254445759437,0.464048736018035,0.0349632722730845,1.68173476307568,0.394035533698457,0.535124817437485,"linear",203.45330497504,154.060656371313
2004,"Mexican American","45-64",0.151600724349274,0.0217575388279602,0.898812223914941,0.110057906395429,0.20139283834732,0.470025945990805,0.027391106998361,0.735518718131542,0.407718092489557,0.533032990092544,"linear",332.014668724944,271.695240723105
2004,"Mexican American","65+",0.136034841603606,0.0216847750246492,1.05111076771373,0.0960821550937865,0.184875381746748,0.448242606694801,0.0195696210249271,0.406807135670141,0.387928980686298,0.509704801056497,"linear",645.797657601199,249.94044717348
2004,"Other Hispanic","18-24",0.132167928576015,0.091939199329706,2.13777550623224,0.0136783084818724,0.421175794803787,0.648409586940412,0.027112876343047,0.0935378054109989,0.453529245045382,0.812759379771323,"linear",310.123920270701,13.5693906226399
2004,"Other Hispanic","25-44",0.12803372753523,0.0340986535566705,0.677102724004645,0.0612972775165143,0.226872503549746,0.507943623560269,0.0619576037288013,0.998534385513129,0.381019799007441,0.634121431735274,"linear",65.1090189616224,96.0173278519557
2004,"Other Hispanic","45-64",0.247356036933497,0.078235018348151,1.15091653616151,0.109851072580982,0.436625544980299,0.547030378841347,0.112496318890153,1.78792645609533,0.310170872299083,0.76919768647269,"linear",19.5796037532418,30.4165336498145
2004,"Other Hispanic","65+",0.0406991375290301,0.0399252027410037,1.06195495954726,0.00101960380482366,0.207147465472238,0.342698541578373,0.0902841378611598,0.941234714732672,0.174121770191044,0.546416121037227,"linear",27.6346482887919,24.4932142036681
2004,"Non-Hispanic White","18-24",0.0537512074374184,0.0157291660614367,1.77589143273238,0.0271845103376591,0.0940241683189773,0.284357575776527,0.0193950825661449,0.674871307114319,0.239286196049373,0.332861814811696,"linear",540.975523419419,205.580618205468
2004,"Non-Hispanic White","25-44",0.0876428394034186,0.0160625962025515,2.49458988322682,0.0586310168277723,0.124823982531486,0.360724037307151,0.0171718179866076,0.988594277799365,0.327007931996392,0.395494809032163,"linear",782.043489603004,309.920169247107
2004,"Non-Hispanic White","45-64",0.115756936827004,0.0146667277893159,1.4187919373507,0.0884236081546808,0.147971344079881,0.42235143415483,0.0220148955922299,1.34111655468654,0.3787762655265,0.466843779351029,"linear",503.389801250817,475.830442889642
2004,"Non-Hispanic White","65+",0.104376472547535,0.0156885246872819,2.27561907399877,0.07550086203988,0.139590577024987,0.403046625306351,0.0144419971115344,0.749242269014902,0.371819130439593,0.4348713603086,"linear",1153.56266921544,379.807816523132
2004,"Non-Hispanic Black","18-24",0.10338726578454,0.0255810657826427,2.19031962612591,0.0585673146669752,0.165670990794987,0.327045089055855,0.0333089038805985,1.564117092495,0.262275222492553,0.397075679293817,"linear",198.368594527106,141.655905199025
2004,"Non-Hispanic Black","25-44",0.23312793918259,0.027594729180348,1.46577923637371,0.180594923315801,0.292533412479613,0.573242422178042,0.0358134750396227,1.80429230096376,0.499749332057402,0.644422708052651,"linear",190.733350220054,234.782091872481
2004,"Non-Hispanic Black","45-64",0.23023975508531,0.0215173226391559,0.757950874624634,0.184323992244281,0.28144537763599,0.607101349166738,0.0183268748655953,0.408540842873328,0.550020943403621,0.662093724365398,"linear",710.174225710225,382.788893676328
2004,"Non-Hispanic Black","65+",0.160618134656523,0.0251796681108516,0.823555659384291,0.11157972392554,0.220522374718384,0.516595365752782,0.0335376774045702,0.788772505104102,0.443332445493672,0.589335229994513,"linear",222.021662069505,212.644501415809
2004,"Non-Hispanic Other Race - Including Multiracial","18-24",0.167733222892747,0.0744396235400808,1.74703925368374,0.0499192524720407,0.368978580625546,0.477530909532187,0.0859615500088131,1.30353399794202,0.303391244473553,0.655760932427497,"linear",33.7639784614383,25.1926187333592
2004,"Non-Hispanic Other Race - Including Multiracial","25-44",0.0385090986947875,0.017693517524049,0.608887152428698,0.00813555439147112,0.107750112892255,0.339245473293803,0.0508722004062683,0.831426417533793,0.236456392434855,0.454489796566747,"linear",86.615010582866,118.271518238343
2004,"Non-Hispanic Other Race - Including Multiracial","45-64",0.115368071247623,0.0557983027684956,1.89176782673917,0.0307867642066455,0.275395849077454,0.34399366409268,0.0928864010349474,2.37093634351979,0.170944052835858,0.553851759025787,"linear",26.1549687393612,32.7797973256923
2004,"Non-Hispanic Other Race - Including Multiracial","65+",0.0457881237407818,0.0422308521969102,1.63334618258445,0.00163412825490553,0.214702643480446,0.498110981009902,0.0779338256339332,0.972152501074854,0.33858537655169,0.657918451900793,"linear",41.1606115439918,24.4984142889704
2006,"Mexican American","18-24",0.0522736387115762,0.0171372818810501,1.84571335839615,0.0239478027184828,0.097494533689814,0.278643669867844,0.0145219957851106,0.326662778609851,0.230793385556817,0.330542348559269,"linear",953.117439017772,168.687076763425
2006,"Mexican American","25-44",0.125652221077333,0.00994449351666614,0.399881612744027,0.0967946572964428,0.159413481669947,0.455596496905693,0.0146291783434996,0.383317864106066,0.409461948601786,0.502304210842071,"linear",1158.94124336751,1110.93600674365
2006,"Mexican American","45-64",0.170257826973843,0.0171975667040416,0.513312415351661,0.126643492385244,0.221569416462911,0.510594612147549,0.0442149265687329,1.91818661443281,0.42067516720954,0.600012098727025,"linear",127.822455966633,477.657108470967
2006,"Mexican American","65+",0.168581659772176,0.0404457641924282,1.49584527560555,0.0963442773377651,0.26486647386814,0.502829581867068,0.0524728005411282,1.41160405267011,0.39591469524023,0.609554771244769,"linear",90.7940967174493,85.6808635057454
2006,"Other Hispanic","18-24",0.0565493078833058,0.041814932550915,1.24585039081867,0.00538819176248824,0.204687087510661,0.377375053848044,0.16351612465168,4.32584604700626,0.0955129600870528,0.740840170978967,"linear",8.78776700428739,30.5129150640059
2006,"Other Hispanic","25-44",0.121435572858353,0.0527018380840866,2.08318466026288,0.0386011547948228,0.267355034029092,0.450877945510375,0.0903227403010545,2.63670848032181,0.270685128982115,0.64102232600717,"linear",30.3482511090711,38.4120969151749
2006,"Other Hispanic","45-64",0.0411165494999786,0.0382761525290146,0.929158942351089,0.00141127547068436,0.196260506517756,0.462832805525245,0.0852923619190874,0.731648705778105,0.273851146468703,0.65997154524521,"linear",34.1753785499874,26.9107580478163
2006,"Other Hispanic","65+",0,0,,0,0.185301968137852,0.202967737771763,0.12697783091331,1.69494612326542,0.0263476023480888,0.558462803756047,"linear",10.0333763832451,
2006,"Non-Hispanic White","18-24",0.0639120086927326,0.0113043596446755,0.739203041374426,0.0410311959858633,0.0942036262038103,0.307244038903675,0.0361261879132582,2.12202985798981,0.237480505167798,0.38416742422176,"linear",163.087045033226,468.173911146746
2006,"Non-Hispanic White","25-44",0.108194211205967,0.00972212143286988,0.714244139485492,0.0870865155256504,0.132371437988432,0.396048025728423,0.0130927530848567,0.522529257386889,0.361218341393836,0.431681189488719,"linear",1395.36653375984,1020.82719109641
2006,"Non-Hispanic White","45-64",0.124814712071372,0.0101724680041479,0.661311818780173,0.101462244160412,0.151317086760356,0.466003277522407,0.0222060625786838,1.3833592010972,0.421799250618349,0.510607747899739,"linear",504.643221350908,1055.63339970968
2006,"Non-Hispanic White","65+",0.112414064805746,0.0156147683334985,1.80637037939178,0.0834868965478534,0.147086452651314,0.38314097283454,0.0123141259215084,0.474274128319381,0.349097932629807,0.41805966906226,"linear",1558.60958137237,409.22294177815
2006,"Non-Hispanic Black","18-24",0.103869144696934,0.0198668034889961,1.38783219599463,0.0680255035323534,0.150048741308897,0.350856452165849,0.0253834453871653,0.925912358558901,0.300004551358415,0.404348103990539,"linear",353.483439402305,235.831598397193
2006,"Non-Hispanic Black","25-44",0.158108604922137,0.0176361274951912,0.916385144505274,0.124110958061039,0.197144433409547,0.497974595165906,0.0158895174498001,0.396069766490911,0.448462003649338,0.547516693416746,"linear",990.173879745606,427.961910652715
2006,"Non-Hispanic Black","45-64",0.205299904328502,0.0192026966540829,0.823109289345466,0.165551316336688,0.249772234623601,0.548703794591603,0.0286947222783243,1.21095910961284,0.490556703042395,0.605882001889402,"linear",300.743045905462,442.453433348483
2006,"Non-Hispanic Black","65+",0.229907661389231,0.0298498702614911,1.06777905777478,0.173322527169565,0.294737205132073,0.494340382030741,0.0314652892547391,0.840372525769112,0.426312700419634,0.562523327816441,"linear",252.476466868506,198.706169234778
2006,"Non-Hispanic Other Race - Including Multiracial","18-24",0.0563620188890179,0.0444956747230184,1.78744873801831,0.00416478802533525,0.218774251239888,0.28442156894285,0.0684079468151415,1.10403616101489,0.158164695863148,0.441373785757829,"linear",43.4917274550491,26.8631143339041
2006,"Non-Hispanic Other Race - Including Multiracial","25-44",0.153907141688591,0.0450150608761165,1.47859402450029,0.0759939310805814,0.265618218372054,0.356470130397852,0.0394794230864736,0.645594476265651,0.264525040582351,0.456903030675463,"linear",147.1804949973,64.2630181171025
2006,"Non-Hispanic Other Race - Including Multiracial","45-64",0.0555587002191146,0.0357182047055219,1.2645335687563,0.00828933528052693,0.174719558274013,0.35118261827575,0.0749733167009771,1.28302797315949,0.208155717833204,0.516847150666912,"linear",40.5361073059492,41.128967139781
2006,"Non-Hispanic Other Race - Including Multiracial","65+",0.134176498727827,0.0603999347919156,0.691056115650904,0.0333743153726982,0.324899153862457,0.267453121080064,0.0787136283664903,0.695925854433925,0.11449538771546,0.475992928382126,"linear",31.6215554343853,31.8443864192949
2008,"Mexican American","18-24",0.105710276132726,0.0349546984685639,2.22428562115816,0.0472756551881177,0.196446490564274,0.414529333941041,0.0425476645237797,1.28370704728836,0.33015457345346,0.502765237832724,"linear",134.063007040485,77.3720898438079
2008,"Mexican American","25-44",0.166005821243086,0.0213545145771987,1.31155530813694,0.125945658307092,0.212726353314056,0.459468780255922,0.0188348142653301,0.568773602967376,0.411107922384676,0.508403136949188,"linear",700.090374401063,303.603608769275
2008,"Mexican American","45-64",0.143861752011624,0.015112841130037,0.614337018899824,0.108624657882745,0.185332215385459,0.511065102366049,0.0273445986304437,0.991332947052921,0.456082097372191,0.565850316590607,"linear",334.182848410168,539.258514100731
2008,"Mexican American","65+",0.108118421476441,0.0164050914563298,0.391241769714757,0.0636001161342267,0.168663547862716,0.432058916965701,0.0285421927852014,0.465396599429695,0.352049823715756,0.514769110529557,"linear",301.211526838563,358.302285571136
2008,"Other Hispanic","18-24",0.0469861314433789,0.0115963394026873,0.309504307551864,0.0153867694766512,0.10640506170743,0.38853096326511,0.0400705843371447,0.696538326550548,0.29537269442404,0.488085007943403,"linear",147.961509672816,332.986843241676
2008,"Other Hispanic","25-44",0.111106826667629,0.0284441899427473,1.68022385397421,0.0614153025236829,0.180702564724185,0.465598939354864,0.0524370120792333,2.2665583350666,0.359989146343659,0.573523185362794,"linear",90.4905899277797,122.068378187095
2008,"Other Hispanic","45-64",0.149643509613146,0.0183340210216476,0.639820422747857,0.108128472091352,0.199556537643679,0.425355570935033,0.0277479973539012,0.762980656143838,0.36377557589959,0.488698267272331,"linear",317.459287445969,378.567621199446
2008,"Other Hispanic","65+",0.161875145737027,0.0297121320132768,0.853551668440621,0.105812816348606,0.232382731307571,0.464273073196866,0.0224244443898913,0.265202422349329,0.380842567417539,0.549203588943567,"linear",494.622182142623,153.681382981281
2008,"Non-Hispanic White","18-24",0.050007089305066,0.0184978843474057,1.80095843697622,0.0202461096201171,0.100587949823951,0.249579271860418,0.0219504634073637,0.643258544036257,0.198081601040481,0.306906910622188,"linear",388.710210254283,138.837831438249
2008,"Non-Hispanic White","25-44",0.107951049217408,0.0106654586266057,0.919179618110146,0.087311287295212,0.131526020137394,0.384634450599742,0.0244819765614722,1.97046382394399,0.336407618007009,0.434604251616222,"linear",394.901154665174,846.55754323764
2008,"Non-Hispanic White","45-64",0.144387898991943,0.0121015781055133,0.990005017001913,0.121351749560748,0.169939664460836,0.466079143513817,0.0189875054814449,1.20993033017997,0.428353550204429,0.504095866647659,"linear",690.240965164641,843.574996634365
2008,"Non-Hispanic White","65+",0.116920189539618,0.0107376299407187,1.00201284692673,0.0966040463296046,0.139794221806528,0.430823887533504,0.0230878669993306,1.95059485721119,0.385057533884484,0.477485247255004,"linear",460.022227345684,895.514457340025
2008,"Non-Hispanic Black","18-24",0.0857104444556842,0.0204257801931109,0.92685089717493,0.0489465858281352,0.137073808214924,0.293560676835101,0.0438700843849125,1.61560156720848,0.209762516914873,0.389055217952087,"linear",107.754596889695,187.827940976845
2008,"Non-Hispanic Black","25-44",0.201660956182203,0.0249845271325982,1.47405117219993,0.15443658354838,0.255884841374382,0.507006604601952,0.0305335540712156,1.4180106185941,0.445508065417822,0.568348573165409,"linear",268.101967191563,257.909252754246
2008,"Non-Hispanic Black","45-64",0.213601089183442,0.0214294863675488,1.2090882567193,0.17269921737494,0.259208473992412,0.543995126914896,0.031571727509376,1.77710481792305,0.479898378920206,0.607031524758511,"linear",248.86728014692,365.782431608856
2008,"Non-Hispanic Black","65+",0.195960186223389,0.024280787159524,0.958868734815957,0.150109229890145,0.248694133729934,0.550849715156454,0.0200153087293369,0.414933796682058,0.489386531610849,0.611184481081316,"linear",617.589952587111,267.251329107991
2008,"Non-Hispanic Other Race - Including Multiracial","18-24",0.346149750266633,0.0921657501292735,1.12623186501291,0.174021641431142,0.553910198194653,0.498336934323037,0.128886631713593,1.99393752854661,0.237857216508723,0.759486529111351,"linear",15.0494093645686,26.6442311274243
2008,"Non-Hispanic Other Race - Including Multiracial","25-44",0.141137474679864,0.0474170840979668,1.61401367506714,0.0613678653221546,0.262974319135313,0.389060568562546,0.0423988740412215,0.658107427491416,0.289640963892754,0.495749857502106,"linear",132.22291473894,53.9133488262676
2008,"Non-Hispanic Other Race - Including Multiracial","45-64",0.120575164790443,0.0365793883168365,1.07279240414555,0.0581974655649538,0.213124076345285,0.357901907115876,0.0565048457427506,1.18115093197444,0.248283498892698,0.479610773364947,"linear",71.9770437514904,79.2471609412176
2008,"Non-Hispanic Other Race - Including Multiracial","65+",0.101877105426741,0.0603561296225821,1.55331434871905,0.0178482886558668,0.288570538351755,0.281299852517301,0.0736285525993013,1.04617476772649,0.146793988653309,0.452178894224042,"linear",37.2927759648697,25.1171060546097
2010,"Mexican American","18-24",0.115826461582037,0.0279824493506888,1.5607050402159,0.0665095184722702,0.1834354334947,0.430546257270677,0.0384577127997186,1.23135510781426,0.354012819031225,0.509608267330078,"linear",165.772072201763,130.789792163648
2010,"Mexican American","25-44",0.123454158936687,0.0154064657790831,0.895385045230742,0.0935514195901003,0.158782224298195,0.511369042292228,0.0201524717166407,0.663476243337855,0.462437732140987,0.560139113060712,"linear",615.260127076974,455.904953922259
2010,"Mexican American","45-64",0.173823399696303,0.0151540120369022,0.627411160452964,0.138095856582494,0.214422705503515,0.504271356469532,0.0134625698067055,0.284462967932401,0.454339676444183,0.554139872161818,"linear",1379.27980399063,625.353916830444
2010,"Mexican American","65+",0.122560381327833,0.022753866946375,0.853182187597336,0.0800475321602546,0.176985287638661,0.393224543509356,0.0278883980744771,0.577666536459407,0.32420150695654,0.465546254472514,"linear",306.776073760676,207.709765363248
2010,"Other Hispanic","18-24",0.0965557797178743,0.03727727709447,1.25914292433752,0.0364953651972773,0.197746084693594,0.460652336355402,0.0508248127936748,0.821818247238981,0.349915542269523,0.574314760734853,"linear",96.1812694170446,62.7756553459756
2010,"Other Hispanic","25-44",0.0826901752040939,0.0220500247727955,1.4557319746421,0.0446401223432392,0.137507985963417,0.411728284324657,0.0412495259498355,1.595447318036,0.329986977498781,0.497221914512265,"linear",142.347795793227,156.009768956594
2010,"Other Hispanic","45-64",0.130944447639935,0.0297302073817849,1.78019957418395,0.0779718655421027,0.201705654103034,0.45168300342003,0.0254152408906448,0.597764949423544,0.386895695974415,0.517704575377998,"linear",383.42197161562,128.747483593659
2010,"Other Hispanic","65+",0.172769673582821,0.0204273993922483,0.295236302494033,0.106248761224633,0.258378424632759,0.454758113412814,0.0403431213913535,0.663753590511109,0.357740285847133,0.554368582914783,"linear",152.345866018289,342.505697012676
2010,"Non-Hispanic White","18-24",0.0669571800894409,0.0190045038663879,1.82149082863161,0.0345973823393256,0.115082089608582,0.3474299782803,0.0337801833820895,1.58577747256542,0.281436682881795,0.418053242363516,"linear",198.687434618329,172.975923318955
2010,"Non-Hispanic White","25-44",0.115124957605149,0.0112692899874461,1.14839728879357,0.0938611064144649,0.139263241177639,0.409958614362936,0.0185055125232831,1.30415804107393,0.37342210099652,0.447250378869922,"linear",706.350497549107,802.155047024692
2010,"Non-Hispanic White","45-64",0.143817754526769,0.0128236584405422,1.17679769668619,0.119458688003496,0.171020402221086,0.466191759139414,0.015407253647601,0.84053779314436,0.433070924554746,0.499536313017972,"linear",1048.33334912463,748.781037075586
2010,"Non-Hispanic White","65+",0.130596320356321,0.0125961820845422,1.24271513716663,0.106773378511923,0.157511451608987,0.427943931236129,0.01986191402335,1.43305503389251,0.388632681610972,0.467943961391502,"linear",620.559279146011,715.606957871678
2010,"Non-Hispanic Black","18-24",0.110121915320209,0.0234165344468358,0.996510572610967,0.0682768662328437,0.165463125409436,0.38586421730976,0.0266452546393999,0.533558172340269,0.314390481109319,0.461163080141191,"linear",333.779115114016,178.714184796825
2010,"Non-Hispanic Black","25-44",0.22227649529836,0.0197053880844327,0.775256159768601,0.179975719988785,0.269305443143944,0.564775943519968,0.0334423471626499,1.57035711113497,0.496455727060099,0.631324922855569,"linear",219.783750608419,445.193464548367
2010,"Non-Hispanic Black","45-64",0.229216925049306,0.0262902218122853,1.62440665857041,0.179143090234025,0.285687947086879,0.555718714986685,0.0200985800346696,0.679364456505636,0.507053107181426,0.603603365676595,"linear",611.198515809288,255.617363619561
